,img_id,geojson_path,linestring,lane_number,paved,road_type
103,img409,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img409.geojson,"[[-115.26514850384, 36.22391749338], [-115.26513134328, 36.22327072375], [-115.26511903965103, 36.2230676999]]",2,1,5
104,img895,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img895.geojson,"[[-115.21424588639, 36.12803777474], [-115.21449194626, 36.12802497394]]",2,1,5
105,img922,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img922.geojson,"[[-115.2127476, 36.22018866268174], [-115.21320816952, 36.21995837793]]",2,1,6
106,img737,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img737.geojson,"[[-115.2302976, 36.13296488168686], [-115.22948872915, 36.13295107292]]",2,1,5
107,img806,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img806.geojson,"[[-115.22542503126209, 36.2371076999], [-115.22543211034, 36.23644821203], [-115.22542555177, 36.23615990423], [-115.22541690975, 36.23578000872], [-115.22541310961, 36.23495853995], [-115.22540930946, 36.23472251934], [-115.22545871137, 36.23441906323], [-115.22557271579, 36.23402671418], [-115.22575132272, 36.23372938586], [-115.22584789761682, 36.2335976999]]",3,1,2
108,img1181,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1181.geojson,"[[-115.18843747747, 36.14886769588], [-115.18843234238, 36.14880093966], [-115.18844090087, 36.14827373664], [-115.18839297332, 36.14822409739], [-115.18833648728, 36.14820698041], [-115.1881776, 36.148200656538975]]",2,1,5
109,img1092,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1092.geojson,"[[-115.20142230058924, 36.2546577], [-115.20142697566, 36.2553045335]]",2,1,5
110,img950,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img950.geojson,"[[-115.21047205615, 36.17761054801], [-115.21009994581, 36.1776193818], [-115.2096585504, 36.17761646441], [-115.2092948327, 36.1776142773], [-115.2092376, 36.177613743036964]]",2,1,5
111,img1505,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1505.geojson,"[[-115.162957587, 36.16069546224], [-115.16294288847, 36.16154209737], [-115.16273017324, 36.16153782561], [-115.16214843311, 36.16152592899]]",2,1,6
112,img205,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img205.geojson,"[[-115.2829476, 36.19940561217103], [-115.28299377983, 36.19935957876], [-115.2837787854683, 36.1984976999]]",2,1,3
113,img1410,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1410.geojson,"[[-115.1741376, 36.24794549423], [-115.17376265499, 36.24794549423]]",2,1,5
114,img1608,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1608.geojson,"[[-115.15381284499, 36.24943181494], [-115.15535031212, 36.2493984338]]",2,1,5
115,img459,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img459.geojson,"[[-115.25628633707, 36.18215424261], [-115.25626726986, 36.1815827987], [-115.2560398018, 36.1815827987], [-115.2560428446, 36.18215153654]]",2,1,6
116,img219,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img219.geojson,"[[-115.28114479089, 36.13108051505], [-115.28116480038, 36.13070319319]]",2,1,5
117,img673,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img673.geojson,"[[[-115.23419056254, 36.18850004775], [-115.23420207435, 36.18805549969], [-115.23410147979, 36.18804112904], [-115.2338076, 36.188015939345384]], [[-115.2338076, 36.18797574246312], [-115.23380920853235, 36.1879676998]]]",2,1,5
118,img763,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img763.geojson,"[[-115.22781630271, 36.2230676999], [-115.22781630271, 36.22363233133], [-115.22779533505, 36.22440975442], [-115.22774504509, 36.22627436756], [-115.22773421179278, 36.2265776999]]",2,1,5
119,img374,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img374.geojson,"[[-115.26632302874, 36.20925045911], [-115.2661832117896, 36.2090276999]]",2,1,5
120,img61,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img61.geojson,"[[-115.29974007442749, 36.1388276998], [-115.29940166833, 36.13883271803], [-115.29939517186192, 36.1388276998]]",2,1,5
121,img837,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img837.geojson,"[[-115.2197676, 36.202145941919206], [-115.22262723325, 36.20218616113], [-115.22265597455, 36.20209993723], [-115.2226577231248, 36.2020076999]]",2,1,5
122,img414,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img414.geojson,"[[-115.25876992157, 36.13332059475], [-115.25935662501, 36.13329428199]]",2,1,5
123,img198,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img198.geojson,"[[-115.2829476, 36.17728568353916], [-115.28354855641, 36.17733919336], [-115.28465375064634, 36.1774376998]]",2,1,1
124,img1195,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1195.geojson,"[[-115.1881776, 36.19563791417161], [-115.18850285044, 36.19564373955], [-115.1904074778, 36.19562946199], [-115.1916876, 36.19560661147573]]",2,1,3
125,img83,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img83.geojson,"[[-115.29729675654592, 36.2195576999], [-115.297260745, 36.21861307378], [-115.29725093523, 36.218453916]]",2,1,3
126,img891,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img891.geojson,"[[-115.21730859497514, 36.2511477], [-115.21729397268, 36.25156631143], [-115.21739679648, 36.25176670125], [-115.2175381792, 36.25187380595], [-115.21790234681, 36.25145575131], [-115.21815512197, 36.25116898526], [-115.21817206160064, 36.2511477]]",2,1,5
127,img174,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img174.geojson,"[[-115.2899676, 36.21155271748161], [-115.28901491526, 36.21150206842], [-115.28841362051, 36.21147010085], [-115.28835439954, 36.2114669524], [-115.28737119478, 36.2113781468], [-115.28726887152, 36.21136821251], [-115.28671783936, 36.21131471424], [-115.2864576, 36.21127420396856]]",2,1,2
128,img42,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img42.geojson,[],-1,-1,-1
129,img839,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img839.geojson,"[[-115.2232776, 36.20938254485], [-115.22147293551, 36.20938254485], [-115.22019571904, 36.20938585745], [-115.2197676, 36.20938367946753]]",2,1,5
130,img99,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img99.geojson,"[[-115.29504444176, 36.16653280812], [-115.29500038869, 36.16644729333], [-115.29491193702, 36.16640859572], [-115.29479584421, 36.16643347276], [-115.29475300043, 36.1664901371], [-115.29474056192, 36.16654541939], [-115.29477096718, 36.16661590432], [-115.29484957169, 36.16665995739], [-115.29496428244, 36.16665857533], [-115.2950430597, 36.16659223659], [-115.29504444176, 36.16653280812]]",2,1,5
131,img106,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img106.geojson,"[[-115.2934776, 36.19064737325731], [-115.29384128301, 36.19049213396], [-115.2940537821, 36.19069194654], [-115.29401255094, 36.19080929679], [-115.29408867001, 36.19087272935], [-115.29425359468, 36.19081881167], [-115.29421236352, 36.19070780468]]",2,1,5
132,img1419,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1419.geojson,"[[-115.16810448961412, 36.1388276998], [-115.1680144982, 36.13895615038]]",3,1,2
133,img121,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img121.geojson,"[[-115.29221233903, 36.13274335746], [-115.2921671896, 36.13279838334], [-115.29215025856, 36.13292113337], [-115.29215738938, 36.13306952331]]",1,1,5
134,img1561,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1561.geojson,"[[-115.15934380649519, 36.2230676999], [-115.15935240821, 36.22282135818], [-115.15947643641, 36.22253071689], [-115.15977764776, 36.22221625132], [-115.1600976, 36.222087193469555]]",2,1,5
135,img250,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img250.geojson,"[[-115.2814825084, 36.237400508], [-115.28190052518, 36.23737566319], [-115.28261294081, 36.23737566319]]",2,1,5
136,img201,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img201.geojson,"[[-115.28353068006, 36.1851253414], [-115.28352357984, 36.18534953697], [-115.28346014728, 36.18542565605], [-115.28331379356, 36.18541618339]]",2,1,6
137,img1488,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1488.geojson,[],-1,-1,-1
138,img360,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img360.geojson,"[[-115.26739876135, 36.1633976998], [-115.26739876135, 36.16339402648], [-115.26736282786, 36.16298770164], [-115.2673613249, 36.16290103057], [-115.26735868169, 36.16274860573], [-115.26738843104, 36.16229475522], [-115.26741811015, 36.16184197616], [-115.26738701386, 36.16172933849], [-115.26727852237, 36.16168303957], [-115.26649420486, 36.16159804305], [-115.26591512287, 36.16159113276], [-115.2653976, 36.1616344721156]]",2,1,5
139,img609,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img609.geojson,"[[-115.24399942635729, 36.2476377], [-115.24399777408, 36.2473538758], [-115.24406997688, 36.24729258153]]",1,1,5
140,img513,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img513.geojson,"[[-115.24950195221, 36.15056287958], [-115.24947674983, 36.15015919944]]",4,1,5
141,img1360,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1360.geojson,"[[-115.1741376, 36.21391354368515], [-115.1744188183, 36.21391570137], [-115.17476567523, 36.21390888433]]",2,1,3
142,img1517,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1517.geojson,"[[-115.16305665749, 36.20279846803], [-115.16315936162, 36.2029802292], [-115.16314806111, 36.20329868129]]",2,1,6
143,img1557,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1557.geojson,"[[-115.1600976, 36.20564293737909], [-115.15987092723, 36.20564499323], [-115.15885351248, 36.20565422085], [-115.15867120189623, 36.2055176999]]",2,1,5
144,img33,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img33.geojson,"[[-115.30234300825, 36.13946137965], [-115.30233592802881, 36.1388276998]]",2,1,5
145,img1096,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1096.geojson,"[[-115.19597540788, 36.13164205407], [-115.19544658922, 36.13165769883]]",2,1,5
146,img290,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img290.geojson,"[[-115.27576483782568, 36.1423376998], [-115.27576643144, 36.14228803213], [-115.2759276, 36.14229570682239]]",2,1,6
147,img1258,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1258.geojson,"[[-115.18444730273455, 36.1388276998], [-115.18446003466, 36.13758739816], [-115.1844734384, 36.13753589958], [-115.18449389674, 36.13751191395], [-115.1845298752, 36.13750133205], [-115.18455668267, 36.13749992113], [-115.1846676, 36.137501486351844]]",2,1,5
148,img720,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img720.geojson,"[[-115.2311932751, 36.21522492156], [-115.23124602016, 36.21455006336], [-115.2313667465, 36.21455006336], [-115.23170018115, 36.21457305885], [-115.23251077229, 36.21461330097], [-115.23289594681, 36.21464204533], [-115.2329189423, 36.21484900477], [-115.23295343554, 36.21540089661], [-115.23286040219044, 36.2160476999]]",2,1,5
149,img1525,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1525.geojson,"[[-115.1636076, 36.23250183592798], [-115.16357803561, 36.2324999755], [-115.16333443145, 36.23245916452]]",2,1,5
150,img803,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img803.geojson,"[[-115.2232776, 36.224297882968344], [-115.22349731863, 36.22429236702], [-115.22501147575, 36.22425435471]]",4,1,3
151,img313,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img313.geojson,"[[-115.27406160729, 36.22211352411], [-115.2738311711, 36.22183974082], [-115.27350430857, 36.22154832122], [-115.27337433204, 36.22143243853], [-115.27312289967, 36.22114438359]]",2,1,5
152,img1409,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1409.geojson,"[[-115.17083457306, 36.24670393813], [-115.17330643682, 36.24665766443], [-115.17345045108, 36.24665955371], [-115.1741376, 36.24666856824154]]",4,1,2
153,img437,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img437.geojson,"[[-115.2583776, 36.213744417569764], [-115.2584678848, 36.21398147148]]",2,1,6
154,img544,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img544.geojson,"[[-115.2478476, 36.14589706149828], [-115.24755894971, 36.14590271819], [-115.24751351135, 36.14590346262], [-115.24531198139, 36.14593953097], [-115.24438593543, 36.14597047695], [-115.2443376, 36.14597171516625]]",4,1,5
155,img898,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img898.geojson,"[[-115.21621128011, 36.13714273736], [-115.21617273176, 36.13726079171], [-115.21617273176, 36.13736439042]]",1,1,6
156,img847,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img847.geojson,"[[-115.2226191374, 36.23889075807], [-115.22262841741, 36.23905892114]]",2,1,5
157,img1460,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1460.geojson,"[[-115.1671176, 36.1454784215794], [-115.16700899975, 36.14542850095], [-115.16696321523, 36.14545409697], [-115.16692095259, 36.14543703296]]",2,1,6
158,img902,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img902.geojson,"[[-115.21422600485715, 36.1528676998], [-115.214226008, 36.15276738808], [-115.2127476, 36.15274645075275]]",2,1,5
159,img582,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img582.geojson,"[[-115.2443376, 36.15160726887679], [-115.24415547318, 36.15161018327], [-115.24395579539, 36.15161337852], [-115.24342818004, 36.15162182144]]",5,1,3
160,img1145,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1145.geojson,"[[[-115.19169610233, 36.1628428091], [-115.1916876, 36.16284420292395]], [[-115.1916876, 36.16297494245716], [-115.19172903242, 36.1629498319], [-115.19174000912, 36.16290318093], [-115.19173698277, 36.16284158878]]]",3,1,6
161,img1136,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1136.geojson,"[[-115.19245313744, 36.13115383939], [-115.19246833172, 36.13155543949], [-115.19247787587797, 36.1318076997]]",2,1,6
162,img1061,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1061.geojson,"[[-115.19983133286, 36.14725060612], [-115.19981697026, 36.14925059783]]",4,1,5
163,img1286,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1286.geojson,"[[-115.18316324096, 36.23477085103], [-115.18319100202, 36.23471611472], [-115.1831848329, 36.23456185765]]",1,1,6
164,img1520,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1520.geojson,"[[-115.1600976, 36.21593762026796], [-115.16021638131, 36.21593599947], [-115.16064387102, 36.21592211453], [-115.16111163391, 36.21590692151]]",2,1,3
165,img1511,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1511.geojson,"[[-115.16080003736, 36.18443990447], [-115.1607997947215, 36.1844576998]]",3,1,2
166,img865,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img865.geojson,"[[-115.21944993104258, 36.1598876998], [-115.21944306761, 36.16006890465], [-115.21946905805, 36.16050121203], [-115.21947197919, 36.16096714235], [-115.21947413047, 36.16142784493], [-115.21947493746, 36.16160066181], [-115.2194755461, 36.16187333453], [-115.21947787716, 36.16291764979], [-115.21948302248, 36.16312845497], [-115.21944456820157, 36.1633976998]]",2,1,2
167,img1401,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1401.geojson,"[[-115.1741376, 36.217652258381165], [-115.1729285966, 36.21765114409], [-115.17167540304, 36.21764998907]]",6,1,2
168,img1523,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1523.geojson,"[[-115.1601782186, 36.22486904035], [-115.1600976, 36.22486315052667]]",4,1,3
169,img312,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img312.geojson,"[[-115.2724176, 36.2184823537027], [-115.27250450822, 36.21848394968], [-115.27385016372, 36.2185168853]]",6,1,2
170,img782,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img782.geojson,"[[-115.22467832566, 36.1522792554], [-115.2249155781, 36.15229801837], [-115.22513392452, 36.15229510708], [-115.22530132344, 36.15229801837]]",2,1,6
171,img119,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img119.geojson,"[[-115.2899676, 36.12740031659284], [-115.29010301381, 36.12746863347], [-115.29013969772, 36.12747921537], [-115.29017638164, 36.12748203721], [-115.29028149517, 36.12748274267]]",2,1,5
172,img1185,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1185.geojson,"[[-115.19130057755, 36.16282735143], [-115.19129165858, 36.16289122922], [-115.19128301549, 36.16295313121]]",1,1,6
173,img1277,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img1277.geojson,"[[-115.1846676, 36.20304331563826], [-115.18431886548, 36.20304638819], [-115.18300237349, 36.20304638819], [-115.18228663876, 36.2030550115], [-115.18221765228, 36.20317861227], [-115.18222627559, 36.20383973271], [-115.1822348989, 36.20398632898]]",2,1,6
174,img463,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img463.geojson,"[[-115.25770224334, 36.19708851248], [-115.25771058846, 36.19669962982], [-115.2574962038, 36.19668788618]]",2,1,6
175,img816,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img816.geojson,"[[-115.22074659742, 36.12932074321], [-115.22077562062, 36.12836297752], [-115.22077588383753, 36.1282976997]]",2,1,5
176,img602,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img602.geojson,"[[-115.24335362947947, 36.2195576999], [-115.24335277851, 36.21960926876], [-115.24408273593, 36.21962507493], [-115.2443376, 36.219631354947296]]",2,1,6
177,img787,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img787.geojson,"[[-115.22384190761356, 36.1669076998], [-115.22386612227, 36.16718169235], [-115.22389765811, 36.16764348049], [-115.22393299607, 36.16834935911], [-115.2239717327, 36.16905455087], [-115.22401163768, 36.16975246465], [-115.22405013428187, 36.1704176998]]",4,1,2
178,img270,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img270.geojson,"[[-115.2759276, 36.18866048381403], [-115.27606868563, 36.18865989789], [-115.27696933349, 36.18865615753], [-115.27788868793, 36.18865233948], [-115.27860555461, 36.18864936235], [-115.2794376, 36.18864590689218]]",4,1,3
179,img983,../data/AOI_2_Vegas_Roads_Train/geojson/spacenetroads/spacenetroads_AOI_2_Vegas_img983.geojson,"[[-115.20575619954, 36.15635732505], [-115.20575628270241, 36.1563776998]]",2,1,6
