,correct,img_names,img_folders,img_ids,subfolders
184,1,MUL-PanSharpen_AOI_2_Vegas_img984.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img984,MUL-PanSharpen
185,1,MUL-PanSharpen_AOI_2_Vegas_img1195.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1195,MUL-PanSharpen
186,1,MUL-PanSharpen_AOI_2_Vegas_img1332.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1332,MUL-PanSharpen
187,1,MUL-PanSharpen_AOI_2_Vegas_img532.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img532,MUL-PanSharpen
188,1,MUL-PanSharpen_AOI_2_Vegas_img595.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img595,MUL-PanSharpen
189,1,MUL-PanSharpen_AOI_2_Vegas_img102.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img102,MUL-PanSharpen
190,1,MUL-PanSharpen_AOI_2_Vegas_img1185.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1185,MUL-PanSharpen
191,1,MUL-PanSharpen_AOI_2_Vegas_img1034.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1034,MUL-PanSharpen
192,1,MUL-PanSharpen_AOI_2_Vegas_img583.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img583,MUL-PanSharpen
193,1,MUL-PanSharpen_AOI_2_Vegas_img979.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img979,MUL-PanSharpen
194,1,MUL-PanSharpen_AOI_2_Vegas_img1300.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1300,MUL-PanSharpen
195,1,MUL-PanSharpen_AOI_2_Vegas_img491.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img491,MUL-PanSharpen
196,1,MUL-PanSharpen_AOI_2_Vegas_img870.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img870,MUL-PanSharpen
197,1,MUL-PanSharpen_AOI_2_Vegas_img233.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img233,MUL-PanSharpen
198,1,MUL-PanSharpen_AOI_2_Vegas_img537.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img537,MUL-PanSharpen
199,1,MUL-PanSharpen_AOI_2_Vegas_img507.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img507,MUL-PanSharpen
200,1,MUL-PanSharpen_AOI_2_Vegas_img1027.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1027,MUL-PanSharpen
201,1,MUL-PanSharpen_AOI_2_Vegas_img575.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img575,MUL-PanSharpen
202,1,MUL-PanSharpen_AOI_2_Vegas_img848.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img848,MUL-PanSharpen
203,1,MUL-PanSharpen_AOI_2_Vegas_img770.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img770,MUL-PanSharpen
204,1,MUL-PanSharpen_AOI_2_Vegas_img1496.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1496,MUL-PanSharpen
205,1,MUL-PanSharpen_AOI_2_Vegas_img173.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img173,MUL-PanSharpen
206,1,MUL-PanSharpen_AOI_2_Vegas_img863.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img863,MUL-PanSharpen
207,1,MUL-PanSharpen_AOI_2_Vegas_img1234.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1234,MUL-PanSharpen
208,1,MUL-PanSharpen_AOI_2_Vegas_img831.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img831,MUL-PanSharpen
209,1,MUL-PanSharpen_AOI_2_Vegas_img707.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img707,MUL-PanSharpen
210,1,MUL-PanSharpen_AOI_2_Vegas_img191.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img191,MUL-PanSharpen
211,1,MUL-PanSharpen_AOI_2_Vegas_img1181.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1181,MUL-PanSharpen
212,1,MUL-PanSharpen_AOI_2_Vegas_img1359.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1359,MUL-PanSharpen
213,1,MUL-PanSharpen_AOI_2_Vegas_img1469.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1469,MUL-PanSharpen
214,1,MUL-PanSharpen_AOI_2_Vegas_img88.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img88,MUL-PanSharpen
215,1,MUL-PanSharpen_AOI_2_Vegas_img245.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img245,MUL-PanSharpen
216,1,MUL-PanSharpen_AOI_2_Vegas_img270.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img270,MUL-PanSharpen
217,1,MUL-PanSharpen_AOI_2_Vegas_img957.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img957,MUL-PanSharpen
218,1,MUL-PanSharpen_AOI_2_Vegas_img506.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img506,MUL-PanSharpen
219,1,MUL-PanSharpen_AOI_2_Vegas_img1038.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1038,MUL-PanSharpen
220,1,MUL-PanSharpen_AOI_2_Vegas_img1580.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1580,MUL-PanSharpen
221,1,MUL-PanSharpen_AOI_2_Vegas_img1283.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1283,MUL-PanSharpen
222,1,MUL-PanSharpen_AOI_2_Vegas_img1254.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1254,MUL-PanSharpen
223,1,MUL-PanSharpen_AOI_2_Vegas_img638.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img638,MUL-PanSharpen
224,1,MUL-PanSharpen_AOI_2_Vegas_img283.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img283,MUL-PanSharpen
225,1,MUL-PanSharpen_AOI_2_Vegas_img548.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img548,MUL-PanSharpen
226,1,MUL-PanSharpen_AOI_2_Vegas_img1432.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1432,MUL-PanSharpen
227,1,MUL-PanSharpen_AOI_2_Vegas_img600.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img600,MUL-PanSharpen
228,1,MUL-PanSharpen_AOI_2_Vegas_img78.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img78,MUL-PanSharpen
229,1,MUL-PanSharpen_AOI_2_Vegas_img837.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img837,MUL-PanSharpen
230,1,MUL-PanSharpen_AOI_2_Vegas_img1636.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1636,MUL-PanSharpen
231,1,MUL-PanSharpen_AOI_2_Vegas_img331.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img331,MUL-PanSharpen
232,1,MUL-PanSharpen_AOI_2_Vegas_img1295.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1295,MUL-PanSharpen
233,1,MUL-PanSharpen_AOI_2_Vegas_img486.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img486,MUL-PanSharpen
234,1,MUL-PanSharpen_AOI_2_Vegas_img540.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img540,MUL-PanSharpen
235,1,MUL-PanSharpen_AOI_2_Vegas_img973.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img973,MUL-PanSharpen
236,1,MUL-PanSharpen_AOI_2_Vegas_img1227.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1227,MUL-PanSharpen
237,1,MUL-PanSharpen_AOI_2_Vegas_img277.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img277,MUL-PanSharpen
238,1,MUL-PanSharpen_AOI_2_Vegas_img274.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img274,MUL-PanSharpen
239,1,MUL-PanSharpen_AOI_2_Vegas_img490.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img490,MUL-PanSharpen
240,1,MUL-PanSharpen_AOI_2_Vegas_img950.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img950,MUL-PanSharpen
241,1,MUL-PanSharpen_AOI_2_Vegas_img612.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img612,MUL-PanSharpen
242,1,MUL-PanSharpen_AOI_2_Vegas_img1041.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1041,MUL-PanSharpen
243,1,MUL-PanSharpen_AOI_2_Vegas_img563.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img563,MUL-PanSharpen
244,1,MUL-PanSharpen_AOI_2_Vegas_img1497.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1497,MUL-PanSharpen
245,1,MUL-PanSharpen_AOI_2_Vegas_img698.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img698,MUL-PanSharpen
246,1,MUL-PanSharpen_AOI_2_Vegas_img1635.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1635,MUL-PanSharpen
247,1,MUL-PanSharpen_AOI_2_Vegas_img794.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img794,MUL-PanSharpen
248,1,MUL-PanSharpen_AOI_2_Vegas_img1546.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1546,MUL-PanSharpen
249,1,MUL-PanSharpen_AOI_2_Vegas_img1492.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1492,MUL-PanSharpen
250,1,MUL-PanSharpen_AOI_2_Vegas_img497.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img497,MUL-PanSharpen
251,1,MUL-PanSharpen_AOI_2_Vegas_img314.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img314,MUL-PanSharpen
252,1,MUL-PanSharpen_AOI_2_Vegas_img1272.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1272,MUL-PanSharpen
253,1,MUL-PanSharpen_AOI_2_Vegas_img176.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img176,MUL-PanSharpen
254,1,MUL-PanSharpen_AOI_2_Vegas_img154.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img154,MUL-PanSharpen
255,1,MUL-PanSharpen_AOI_2_Vegas_img899.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img899,MUL-PanSharpen
256,1,MUL-PanSharpen_AOI_2_Vegas_img190.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img190,MUL-PanSharpen
257,1,MUL-PanSharpen_AOI_2_Vegas_img1203.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1203,MUL-PanSharpen
258,1,MUL-PanSharpen_AOI_2_Vegas_img937.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img937,MUL-PanSharpen
259,1,MUL-PanSharpen_AOI_2_Vegas_img188.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img188,MUL-PanSharpen
260,1,MUL-PanSharpen_AOI_2_Vegas_img1372.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1372,MUL-PanSharpen
261,1,MUL-PanSharpen_AOI_2_Vegas_img223.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img223,MUL-PanSharpen
262,1,MUL-PanSharpen_AOI_2_Vegas_img26.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img26,MUL-PanSharpen
263,1,MUL-PanSharpen_AOI_2_Vegas_img1380.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1380,MUL-PanSharpen
264,1,MUL-PanSharpen_AOI_2_Vegas_img333.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img333,MUL-PanSharpen
265,1,MUL-PanSharpen_AOI_2_Vegas_img1146.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1146,MUL-PanSharpen
266,1,MUL-PanSharpen_AOI_2_Vegas_img986.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img986,MUL-PanSharpen
267,1,MUL-PanSharpen_AOI_2_Vegas_img990.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img990,MUL-PanSharpen
268,1,MUL-PanSharpen_AOI_2_Vegas_img1147.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1147,MUL-PanSharpen
269,1,MUL-PanSharpen_AOI_2_Vegas_img1313.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1313,MUL-PanSharpen
270,1,MUL-PanSharpen_AOI_2_Vegas_img627.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img627,MUL-PanSharpen
271,1,MUL-PanSharpen_AOI_2_Vegas_img63.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img63,MUL-PanSharpen
272,1,MUL-PanSharpen_AOI_2_Vegas_img1209.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1209,MUL-PanSharpen
273,1,MUL-PanSharpen_AOI_2_Vegas_img865.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img865,MUL-PanSharpen
274,1,MUL-PanSharpen_AOI_2_Vegas_img1093.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1093,MUL-PanSharpen
275,1,MUL-PanSharpen_AOI_2_Vegas_img369.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img369,MUL-PanSharpen
276,1,MUL-PanSharpen_AOI_2_Vegas_img646.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img646,MUL-PanSharpen
277,1,MUL-PanSharpen_AOI_2_Vegas_img1520.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1520,MUL-PanSharpen
278,1,MUL-PanSharpen_AOI_2_Vegas_img1415.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1415,MUL-PanSharpen
279,1,MUL-PanSharpen_AOI_2_Vegas_img1627.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1627,MUL-PanSharpen
280,1,MUL-PanSharpen_AOI_2_Vegas_img1517.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1517,MUL-PanSharpen
281,1,MUL-PanSharpen_AOI_2_Vegas_img1105.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1105,MUL-PanSharpen
282,1,MUL-PanSharpen_AOI_2_Vegas_img225.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img225,MUL-PanSharpen
283,1,MUL-PanSharpen_AOI_2_Vegas_img1565.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1565,MUL-PanSharpen
284,1,MUL-PanSharpen_AOI_2_Vegas_img1631.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1631,MUL-PanSharpen
285,1,MUL-PanSharpen_AOI_2_Vegas_img378.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img378,MUL-PanSharpen
286,1,MUL-PanSharpen_AOI_2_Vegas_img682.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img682,MUL-PanSharpen
287,1,MUL-PanSharpen_AOI_2_Vegas_img116.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img116,MUL-PanSharpen
288,1,MUL-PanSharpen_AOI_2_Vegas_img811.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img811,MUL-PanSharpen
289,1,MUL-PanSharpen_AOI_2_Vegas_img1557.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1557,MUL-PanSharpen
290,1,MUL-PanSharpen_AOI_2_Vegas_img824.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img824,MUL-PanSharpen
291,1,MUL-PanSharpen_AOI_2_Vegas_img1564.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1564,MUL-PanSharpen
292,1,MUL-PanSharpen_AOI_2_Vegas_img480.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img480,MUL-PanSharpen
293,1,MUL-PanSharpen_AOI_2_Vegas_img1063.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1063,MUL-PanSharpen
294,1,MUL-PanSharpen_AOI_2_Vegas_img862.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img862,MUL-PanSharpen
295,1,MUL-PanSharpen_AOI_2_Vegas_img582.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img582,MUL-PanSharpen
296,1,MUL-PanSharpen_AOI_2_Vegas_img1606.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1606,MUL-PanSharpen
297,1,MUL-PanSharpen_AOI_2_Vegas_img775.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img775,MUL-PanSharpen
298,1,MUL-PanSharpen_AOI_2_Vegas_img143.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img143,MUL-PanSharpen
299,1,MUL-PanSharpen_AOI_2_Vegas_img259.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img259,MUL-PanSharpen
300,1,MUL-PanSharpen_AOI_2_Vegas_img1286.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1286,MUL-PanSharpen
301,1,MUL-PanSharpen_AOI_2_Vegas_img1244.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1244,MUL-PanSharpen
302,1,MUL-PanSharpen_AOI_2_Vegas_img74.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img74,MUL-PanSharpen
303,1,MUL-PanSharpen_AOI_2_Vegas_img317.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img317,MUL-PanSharpen
304,1,MUL-PanSharpen_AOI_2_Vegas_img1033.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1033,MUL-PanSharpen
305,1,MUL-PanSharpen_AOI_2_Vegas_img1003.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1003,MUL-PanSharpen
306,1,MUL-PanSharpen_AOI_2_Vegas_img1080.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1080,MUL-PanSharpen
307,1,MUL-PanSharpen_AOI_2_Vegas_img1290.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1290,MUL-PanSharpen
308,1,MUL-PanSharpen_AOI_2_Vegas_img802.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img802,MUL-PanSharpen
309,1,MUL-PanSharpen_AOI_2_Vegas_img417.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img417,MUL-PanSharpen
310,0,MUL-PanSharpen_AOI_2_Vegas_img105.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img105,MUL-PanSharpen
311,1,MUL-PanSharpen_AOI_2_Vegas_img479.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img479,MUL-PanSharpen
312,1,MUL-PanSharpen_AOI_2_Vegas_img7.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img7,MUL-PanSharpen
313,1,MUL-PanSharpen_AOI_2_Vegas_img294.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img294,MUL-PanSharpen
314,1,MUL-PanSharpen_AOI_2_Vegas_img747.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img747,MUL-PanSharpen
315,1,MUL-PanSharpen_AOI_2_Vegas_img1599.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1599,MUL-PanSharpen
316,1,MUL-PanSharpen_AOI_2_Vegas_img328.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img328,MUL-PanSharpen
317,1,MUL-PanSharpen_AOI_2_Vegas_img1395.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1395,MUL-PanSharpen
318,1,MUL-PanSharpen_AOI_2_Vegas_img895.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img895,MUL-PanSharpen
319,1,MUL-PanSharpen_AOI_2_Vegas_img633.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img633,MUL-PanSharpen
320,1,MUL-PanSharpen_AOI_2_Vegas_img205.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img205,MUL-PanSharpen
321,1,MUL-PanSharpen_AOI_2_Vegas_img1377.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1377,MUL-PanSharpen
322,1,MUL-PanSharpen_AOI_2_Vegas_img387.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img387,MUL-PanSharpen
323,1,MUL-PanSharpen_AOI_2_Vegas_img477.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img477,MUL-PanSharpen
324,0,MUL-PanSharpen_AOI_2_Vegas_img234.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img234,MUL-PanSharpen
325,1,MUL-PanSharpen_AOI_2_Vegas_img1298.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1298,MUL-PanSharpen
326,1,MUL-PanSharpen_AOI_2_Vegas_img892.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img892,MUL-PanSharpen
327,1,MUL-PanSharpen_AOI_2_Vegas_img1184.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1184,MUL-PanSharpen
328,1,MUL-PanSharpen_AOI_2_Vegas_img311.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img311,MUL-PanSharpen
329,1,MUL-PanSharpen_AOI_2_Vegas_img1279.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1279,MUL-PanSharpen
330,1,MUL-PanSharpen_AOI_2_Vegas_img626.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img626,MUL-PanSharpen
331,1,MUL-PanSharpen_AOI_2_Vegas_img175.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img175,MUL-PanSharpen
332,1,MUL-PanSharpen_AOI_2_Vegas_img594.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img594,MUL-PanSharpen
333,1,MUL-PanSharpen_AOI_2_Vegas_img1615.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1615,MUL-PanSharpen
334,1,MUL-PanSharpen_AOI_2_Vegas_img355.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img355,MUL-PanSharpen
335,1,MUL-PanSharpen_AOI_2_Vegas_img1403.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1403,MUL-PanSharpen
336,1,MUL-PanSharpen_AOI_2_Vegas_img673.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img673,MUL-PanSharpen
337,1,MUL-PanSharpen_AOI_2_Vegas_img1329.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1329,MUL-PanSharpen
338,1,MUL-PanSharpen_AOI_2_Vegas_img710.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img710,MUL-PanSharpen
339,1,MUL-PanSharpen_AOI_2_Vegas_img704.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img704,MUL-PanSharpen
340,1,MUL-PanSharpen_AOI_2_Vegas_img51.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img51,MUL-PanSharpen
341,1,MUL-PanSharpen_AOI_2_Vegas_img47.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img47,MUL-PanSharpen
342,1,MUL-PanSharpen_AOI_2_Vegas_img1302.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1302,MUL-PanSharpen
343,1,MUL-PanSharpen_AOI_2_Vegas_img1525.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1525,MUL-PanSharpen
344,1,MUL-PanSharpen_AOI_2_Vegas_img944.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img944,MUL-PanSharpen
345,1,MUL-PanSharpen_AOI_2_Vegas_img513.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img513,MUL-PanSharpen
346,1,MUL-PanSharpen_AOI_2_Vegas_img117.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img117,MUL-PanSharpen
347,1,MUL-PanSharpen_AOI_2_Vegas_img885.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img885,MUL-PanSharpen
348,1,MUL-PanSharpen_AOI_2_Vegas_img80.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img80,MUL-PanSharpen
349,1,MUL-PanSharpen_AOI_2_Vegas_img1600.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1600,MUL-PanSharpen
350,1,MUL-PanSharpen_AOI_2_Vegas_img411.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img411,MUL-PanSharpen
351,1,MUL-PanSharpen_AOI_2_Vegas_img641.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img641,MUL-PanSharpen
352,1,MUL-PanSharpen_AOI_2_Vegas_img392.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img392,MUL-PanSharpen
353,1,MUL-PanSharpen_AOI_2_Vegas_img56.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img56,MUL-PanSharpen
354,1,MUL-PanSharpen_AOI_2_Vegas_img690.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img690,MUL-PanSharpen
355,1,MUL-PanSharpen_AOI_2_Vegas_img104.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img104,MUL-PanSharpen
356,1,MUL-PanSharpen_AOI_2_Vegas_img256.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img256,MUL-PanSharpen
357,1,MUL-PanSharpen_AOI_2_Vegas_img1303.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1303,MUL-PanSharpen
358,1,MUL-PanSharpen_AOI_2_Vegas_img266.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img266,MUL-PanSharpen
359,1,MUL-PanSharpen_AOI_2_Vegas_img758.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img758,MUL-PanSharpen
360,1,MUL-PanSharpen_AOI_2_Vegas_img1573.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1573,MUL-PanSharpen
361,1,MUL-PanSharpen_AOI_2_Vegas_img853.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img853,MUL-PanSharpen
362,1,MUL-PanSharpen_AOI_2_Vegas_img41.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img41,MUL-PanSharpen
363,1,MUL-PanSharpen_AOI_2_Vegas_img1466.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1466,MUL-PanSharpen
364,1,MUL-PanSharpen_AOI_2_Vegas_img106.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img106,MUL-PanSharpen
365,1,MUL-PanSharpen_AOI_2_Vegas_img541.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img541,MUL-PanSharpen
366,1,MUL-PanSharpen_AOI_2_Vegas_img356.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img356,MUL-PanSharpen
367,1,MUL-PanSharpen_AOI_2_Vegas_img1032.tif,AOI_2_Vegas_Roads_Train,AOI_2_Vegas_img1032,MUL-PanSharpen
